fecha,_NAME_,logPM10LLEE,PM10LLEE,logHHRRMQHE,HHRRMQHE,logPPAAMQHE,PPAAMQHE,logPPPPMQHE,PPPPMQHE,logTTTTMQHE,TTTTMQHE,logVVVVMQHE,VVVVMQHE,logPM10PLCI,PM10PLCI,logHR2MPLCI,HR2MPLCI,logTT2MPLCI,TT2MPLCI,logVV10PLCI,VV10PLCI,logHR2MLLEE,HR2MLLEE,logPA2MLLEE,PA2MLLEE,logRG2MLLEE,RG2MLLEE,logTT2MLLEE,TT2MLLEE,logVV10LLEE,VV10LLEE,logNNO2LLEE,NNO2LLEE,logNNOXLLEE,NNOXLLEE,logCCOOLLEE,CCOOLLEE,logOO33LLEE,OO33LLEE,logPP2MLLEE,PP2MLLEE,logHRSILLEE,HRSILLEE,logPASILLEE,PASILLEE,logRGSILLEE,RGSILLEE,logSSO2LLEE,SSO2LLEE,logVVSILLEE,VVSILLEE,logPPSILLEE,PPSILLEE,logPM25LLEE,PM25LLEE,logPM10MMFF,PM10MMFF,logPM25MMFF,PM25MMFF,logRG2MMMFF,RG2MMMFF,logRGSIMMFF,RGSIMMFF,logHR2MMMFF,HR2MMMFF,logHRSIMMFF,HRSIMMFF,logTT2MMMFF,TT2MMMFF,logTTSIMMFF,TTSIMMFF,logPASIMMFF,PASIMMFF,logVV10MMFF,VV10MMFF,logVVSIMMFF,VVSIMMFF,logPP2MMMFF,PP2MMMFF,logPPSIMMFF,PPSIMMFF,logHR2MPCII,HR2MPCII,logPA2MPCII,PA2MPCII,logPM10PCII,PM10PCII,logPM25PCII,PM25PCII,logPP2MPCII,PP2MPCII,logRG2MPCII,RG2MPCII,logTT2MPCII,TT2MPCII,logVV10PCII,VV10PCII,logCCOOPCII,CCOOPCII,logNNO2PCII,NNO2PCII,logNNOXPCII,NNOXPCII,logNNOOPCII,NNOOPCII,logHR3MLLEE,HR3MLLE,logPA3MLLEE,PA3MLLEE,logRG3MLLEE,RG3MLLEE,logTT10LLEE,TT10LLEE,logHR3MMMFF,HR3MMMFF,logPA3MMMFF,PA3MMMFF,logRG3MMMFF,RG3MMMFF,logTT10MMFF,TT10MMFF,logHR3MPCII,HR3MPCII,logPA3MPCII,PA3MPCII,logRG3MPCII,RG3MPCII,logTT10PCII,TT10PCII,year,month,day,weekday,feriado,season
11jan2009,COL1,3.49119042018886,32.825,4.186619838331271,65.8,6.912742820493176,1005,,0,2.844909383819407,17.2,2.639057329615258,14,3.39002408106403,29.66666666666667,4.2176677782541,67.875,2.835416797022651,17.03749999999999,1.319531144960208,3.741666666666667,4.231582843951863,68.82608695652174,6.911357478914849,1003.608695652174,5.958312339791082,386.9565217391304,2.819824884542479,16.77391304347826,.8789349453303863,2.408333333333334,,,,,-1.548813290617666,.2125,-1.548813290617666,.2125,,0,4.1498318273842,63.42333333333334,6.911027696556179,1003.277777777778,6.203944431983459,494.6964944444445,,,1.008211335165279,2.740694444444445,,,2.464562209070768,11.75833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,1,11,Sunday,0,Summer
12jan2009,COL1,3.529419566463244,34.10416666666666,4.306764150173335,74.2,6.913339657276038,1005.6,1.481604540924216,4.4,2.760009940032921,15.8,2.302585092994046,10,3.39966843564188,29.95416666666667,4.286456004288582,72.70833333333333,2.731929474892153,15.3625,.8702467933727484,2.3875,4.291054856468155,73.04347826086956,6.911574065084502,1003.826086956522,5.629027693589652,278.3913043478261,2.710077130998429,15.0304347826087,.5306282510621705,1.7,,,,,-1.290984181315566,.2750000000000001,-1.290984181315566,.2750000000000001,-1.32175583998232,.2666666666666667,4.16284224939714,64.25388888888887,6.911857962565737,1004.111111111111,5.947219455098508,382.6877777777777,,,.6669429399242547,1.948272222222222,,,2.333760710462496,10.31666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,1,12,Monday,0,Summer
13jan2009,COL1,2.841269044888433,17.13750000000001,4.279440045898781,72.2,6.91224518425499,1004.5,,0,2.873564639579783,17.7,2.397895272798371,11,2.768413350829301,15.93333333333334,4.312475571712766,74.625,2.833948367977585,17.0125,.9212782733851942,2.5125,4.324420550311955,75.52173913043478,6.910750787961936,1003,5.779400692977418,323.5652173913044,2.820861154065264,16.79130434782609,.5524472984568101,1.7375,,,,,-1.306251653446354,.2708333333333334,-1.306251653446354,.2708333333333334,,0,4.251783480655881,70.23055555555555,6.910750787961936,1003,6.009082600416573,407.1096666666667,,,.7841754789075091,2.1906,,,2.632188555409383,13.90416666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,1,13,Tuesday,0,Summer
14jan2009,COL1,2.99427287581764,19.97083333333334,4.26549281841793,71.2,6.91602102339917,1008.3,,0,2.701361212951413,14.9,2.079441541679836,8,2.780370862681836,16.125,4.255021518550635,70.45833333333333,2.757369325876411,15.75833333333333,.9162907318741549,2.5,4.273642227990979,71.78260869565217,6.913910211507133,1006.173913043478,5.385292510997218,218.1739130434783,2.738031033314146,15.45652173913044,.597003320007043,1.816666666666667,,,,,-1.321755839982319,.2666666666666667,-1.321755839982319,.2666666666666667,,0,,,,,,,,,,,,,2.096483007534688,8.137500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,1,14,Wednesday,0,Summer
15jan2009,COL1,3.48252131949174,32.54166666666667,4.107589788972121,60.8,6.915525016246498,1007.8,,0,2.660259537265862,14.3,2.397895272798371,11,3.323986309270818,27.77083333333333,4.06760123724659,58.41666666666666,2.734367509419583,15.4,1.02663878904302,2.791666666666667,4.096516115735609,60.1304347826087,6.914039837536222,1006.304347826087,5.996668374983009,402.0869565217391,2.723581143133087,15.23478260869565,.6910616740689237,1.995833333333333,,,,,-1.455287232606842,.2333333333333334,-1.455287232606842,.2333333333333334,,0,,,,,,,,,,,,,1.999225207823035,7.383333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,1,15,Thrusday,0,Summer
16jan2009,COL1,3.298764674552357,27.07916666666667,4.273884476054178,71.8,6.913339657276038,1005.6,-1.6094379124341,.2,2.753660712354262,15.7,2.302585092994046,10,3.179615110914898,24.0375,4.29841855081596,73.58333333333333,2.787066741420435,16.23333333333333,1.057500900425679,2.879166666666667,4.311090883228576,74.52173913043478,6.911790604354745,1004.04347826087,5.448609680769715,232.4347826086957,2.775573394106803,16.04782608695652,.7178397931503168,2.05,,,,,-1.337504196950458,.2625000000000001,-1.337504196950458,.2625000000000001,,0,4.298207127939217,73.56777777777778,6.911470590877762,1003.722222222222,5.564599161139368,261.0205555555556,,,.8434165282294954,2.324294444444444,,,2.53005261578831,12.55416666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,1,16,Friday,0,Summer
17jan2009,COL1,3.461298990914367,31.85833333333333,4.039536325727106,56.8,6.917309491786948,1009.6,,0,2.701361212951413,14.9,2.564949357461537,13,3.208825489014699,24.75,4.048882188145344,57.33333333333334,2.70359585075283,14.93333333333334,1.284400053438551,3.612499999999999,4.049134936788165,57.34782608695652,6.915119401497273,1007.391304347826,5.998396983883627,402.7826086956522,2.699901145528943,14.87826086956521,.9603076172909295,2.6125,,,,,-1.306251653446354,.2708333333333334,-1.306251653446354,.2708333333333334,,0,3.999647157595675,54.57888888888889,6.915117003757861,1007.388888888889,6.195468431319331,490.5211666666667,,,.955137443473642,2.599027777777778,,,1.885173913867481,6.587499999999999,3.48974230439142,32.7775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,1,17,Saturday,0,Summer
18jan2009,COL1,3.430216664063259,30.88333333333333,4.021773869387265,55.8,6.9191896566078,1011.5,,0,2.617395832834079,13.7,2.70805020110221,15,3.307802034062602,27.325,4.06116114343186,58.04166666666666,2.689263724017154,14.72083333333333,1.143426304457902,3.1375,4.049892799651267,57.39130434782609,6.91749034775289,1009.782608695652,5.951887248646585,384.4782608695652,2.679233152678778,14.57391304347826,.8419263165852927,2.320833333333333,,,,,-1.510347009789869,.2208333333333334,-1.510347009789869,.2208333333333334,,0,3.997823464367171,54.47944444444445,6.916659958822334,1008.944444444445,6.122050216457822,455.7982222222224,,,1.060504585518962,2.887827777777778,,,2.429584783755353,11.35416666666667,3.363798341587811,28.89875000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,1,18,Sunday,0,Summer
19jan2009,COL1,3.960733801368638,52.49583333333332,4.00369019395397,54.8,6.915028762948635,1007.3,,0,3.025291075795535,20.6,2.19722457733622,9,3.872762291474843,48.075,3.957633516680199,52.33333333333334,3.086486636822455,21.9,1.157928865824529,3.183333333333333,4.014422620202959,55.39130434782609,6.913694130778533,1005.95652173913,5.964919676668429,389.5217391304348,3.064812097782182,21.4304347826087,.6352532021410426,1.8875,,,,,-1.510347009789869,.2208333333333334,-1.510347009789869,.2208333333333334,,0,3.830933453708238,46.10555555555557,6.912576969261351,1004.833333333333,6.184966380298776,485.3966444444445,,,.7872900126122637,2.197433333333334,,,2.945753903747749,19.025,3.794871020617288,44.4725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,1,19,Monday,0,Summer
20jan2009,COL1,3.931989018069024,51.00833333333333,3.992680908445601,54.2,6.911846896885391,1004.1,,0,3.05870707271538,21.3,2.484906649788,12,3.79183082009974,44.3375,3.982792076316353,53.66666666666666,3.119423745896541,22.63333333333334,.9650808960435869,2.625,4.001784221331236,54.69565217391305,6.910143728711656,1002.391304347826,5.958087595436838,386.8695652173913,3.109449082289115,22.40869565217391,.5619939103403899,1.754166666666666,,,,,-1.529395204760564,.2166666666666667,-1.529395204760564,.2166666666666667,,0,3.936368674371695,51.23222222222222,6.911193804914579,1003.444444444445,6.158442944077847,472.6914944444445,,,.6996261466576544,2.013,,,2.662878482455489,14.3375,3.917018838778771,50.25041666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,1,20,Tuesday,0,Summer
21jan2009,COL1,3.669526725598121,39.23333333333333,4.034240638152395,56.5,6.912344731315945,1004.6,,0,3.020424886144363,20.5,2.397895272798371,11,3.408531532021421,30.22083333333333,4.051060047445357,57.45833333333334,3.04848283893952,21.08333333333334,1.023649250194654,2.783333333333333,4.105155478326316,60.65217391304348,6.910707438806154,1002.95652173913,5.954372002579158,385.4347826086956,3.034534839095075,20.79130434782609,.5854691667617564,1.795833333333333,,,,,-1.275946303951026,.2791666666666666,-1.275946303951026,.2791666666666666,,0,3.95030310540335,51.95111111111112,6.910916942319716,1003.166666666667,6.17242981418635,479.3494222222221,,,.8877266347494021,2.4296,,,2.760009940032921,15.8,3.650365990800515,38.48875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,1,21,Wednesday,0,Summer
22jan2009,COL1,3.643925671612788,38.24166666666667,3.941581807669691,51.5,6.911747300251674,1004,,0,2.94443897916644,19,2.302585092994046,10,3.416496418951324,30.4625,3.943198622896596,51.58333333333334,3.010415610464551,20.29583333333333,.8943858964861051,2.445833333333333,3.974385247143122,53.21739130434783,6.909879109014165,1002.126086956522,5.956963115390316,386.4347826086956,3.000503481911131,20.09565217391304,.4957119859559425,1.641666666666667,,,,,-1.163150809805681,.3124999999999999,-1.163150809805681,.3124999999999999,,0,3.861676630991407,47.54499999999999,6.910191198608342,1002.438888888889,6.174178156668836,480.1882222222222,,,.7676927553643577,2.154788888888889,,,2.918446179593917,18.5125,3.421585349595645,30.61791666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,1,22,Thrusday,0,Summer
23jan2009,COL1,3.499927267548006,33.11304347826087,4.333361462692601,76.2,6.909853077064283,1002.1,1.686398953570229,5.4,2.81540871942271,16.7,2.302585092994046,10,3.102342008612249,22.25,4.250873364454327,70.16666666666667,2.885033460433004,17.90416666666667,.9458495341156995,2.575,4.295805459226753,73.39130434782609,6.908324682058823,1000.569565217391,5.72840438838833,307.4782608695652,2.86195240285638,17.49565217391305,.6826758806926501,1.979166666666667,,,,,-1.218571603747089,.2956521739130434,-1.218571603747089,.2956521739130434,,0,4.176444980416308,65.13388888888889,6.908871322640334,1001.116666666667,6.029985068603091,415.7088222222221,,,.8245189512120978,2.280783333333333,,,,,3.106723780381135,22.34770833333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,1,23,Friday,0,Summer
24jan2009,COL1,3.171609499067111,23.84583333333333,4.293195420967266,73.2,6.915624237360833,1007.9,.5877866649021191,1.8,2.747270914255491,15.6,2.484906649788,12,2.884567911076364,17.89583333333333,4.182050142641207,65.5,2.730572438451032,15.34166666666667,1.556388691344285,4.741666666666668,4.198835134371387,66.60869565217391,6.912980732920897,1005.239130434783,5.414359757726636,224.6086956521739,2.715270449075697,15.10869565217392,1.081805170351728,2.949999999999999,,,,,-1.176573830137821,.3083333333333334,-1.176573830137821,.3083333333333334,-.8459099351123555,.4291666666666667,4.131212081434627,62.25333333333333,6.914455007815993,1006.722222222222,5.749985043445529,314.1859611111111,,,1.002374234076642,2.724743333333334,,,,,3.021144139614682,20.51475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,1,24,Saturday,0,Summer
25jan2009,COL1,3.059489239356742,21.31666666666667,4.22683374526818,68.5,6.916516784650709,1008.8,,0,2.45958884180371,11.7,2.639057329615258,14,2.816904606014292,16.725,4.163430022015215,64.29166666666667,2.564949357461537,13,1.094436917257629,2.9875,4.18767650201432,65.8695652173913,6.915205716287365,1007.478260869565,5.792748461889153,327.9130434782609,2.548085551409532,12.78260869565217,.7096764825111556,2.033333333333333,,,,,-1.1901794821936,.3041666666666667,-1.1901794821936,.3041666666666667,,0,4.025212792200306,55.99222222222223,6.913284409572947,1005.544444444444,5.998304738456628,402.7454555555555,,,.9611833634315492,2.61478888888889,,,1.892107443062337,6.633333333333333,2.824343238373228,16.849875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,1,25,Sunday,0,Summer
26jan2009,COL1,3.160893542329854,23.59166666666667,4.158883083359672,64,6.917804614835139,1010.1,,0,2.631888840136646,13.9,3.258096538021482,26,3.151667075174751,23.375,4.173104396082748,64.91666666666667,2.734908488605079,15.40833333333333,1.140766728422143,3.129166666666666,4.195566089289483,66.39130434782609,6.915766580896412,1008.04347826087,5.956625524659602,386.3043478260869,2.712388602700808,15.06521739130435,.8472978603872037,2.333333333333334,,,,,-1.306251653446354,.2708333333333333,-1.306251653446354,.2708333333333333,,0,4.074444152367585,58.81777777777779,6.914841225371623,1007.111111111111,6.163468382884081,475.0729555555556,,,1.05943824109264,2.88475,,,1.990154850853071,7.316666666666666,3.081674850413529,21.794875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,1,26,Monday,0,Summer
27jan2009,COL1,3.336066092279604,28.10833333333333,4.146304301152812,63.2,6.914035516939287,1006.3,,0,2.850706501503733,17.3,2.484906649788,12,3.3357695763397,28.09999999999999,4.151039905898646,63.5,2.916192911403063,18.47083333333334,1.168345626682785,3.216666666666667,4.167675835307651,64.56521739130434,6.912569757714222,1004.826086956522,5.949396305329618,383.5217391304348,2.90666344549435,18.29565217391304,.8238098790799902,2.279166666666667,,,,,-1.32175583998232,.2666666666666667,-1.32175583998232,.2666666666666667,,0,4.082412546906451,59.28833333333333,6.911249168236393,1003.5,6.108171534896655,449.5160388888889,,,1.023763016178149,2.78365,,,2.172855986319262,8.783333333333337,3.412412039429753,30.33833333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,1,27,Tuesday,0,Summer
